"TIME","POSITION","rho1","rho2","h","RMS_BASE","RMS_DIFF"
406.75,-5.25,7.65745008273472,7.99673307505026,6.89700731115933,0.0246694549732987,0.0246694549584168
407.25,-5.46,7.65991012674727,7.97243359785773,6.63435978440158,0.0246445799525357,0.0246445799750281
407.75,-5.04,7.66288956315274,7.94892807521813,6.35393256889479,0.0246220133649234,0.0246220134104592
408.25,-5.25,7.66574287497892,7.92849217171294,6.06839191615544,0.0245898953366163,0.0245898952843142
408.75,-4.83,7.66934231468975,7.90874764470521,5.77951540860569,0.0245763417185377,0.024576341677469
409.25,-5.04,7.67317100530121,7.89109596668436,5.48894335034485,0.0245680513151306,0.0245680513120439
409.75,-4.62,7.67721877889823,7.87552111656585,5.20639101113714,0.0245706139502827,0.0245706139324665
410.25,-4.83,7.68179862912932,7.86139330553112,4.9191523938785,0.024585039762354,0.0245850396971496
410.75,-4.41,7.6869185347292,7.84895868252107,4.62596171280418,0.0246094184145072,0.0246094184348114
411.25,-4.62,7.69274076776342,7.83857837949059,4.32168635372164,0.024640237804834,0.0246402378057322
411.75,-4.2,7.70464822302796,7.83391468246322,3.93608582516204,0.0246402721345433,0.0246402721630931
412.25,-4.41,7.70310192932619,7.81780582855201,3.49985071082418,0.0248176285978217,0.0248176285719691
412.75,-3.99,7.71515994295029,7.81717362160835,2.93984563959149,0.0249337734120132,0.0249337734368035
413.25,-4.2,7.7319861041812,7.82781619991328,2.22427624095047,0.0253382245242047,0.0253382245250827
413.75,-3.78,7.64700691359998,7.77744176089676,1.04328767567847,0.0254284647012838,0.0254284647634393
414.25,-3.99,1.7235425790067,7.76262100151532,0.00156882477776352,0.0256579982314379,0.0115959265252678
414.75,-3.57,1.44399902946086,7.76123015097063,0.00105706158627101,0.0257019285659542,0.0106357283904158
415.25,-3.78,1.68424483614838,7.7598604781501,0.0014148905844485,0.0257530282232685,0.031488974384447
415.75,-3.36,3.34984529481086,7.75852329429545,0.00632546899536134,0.0258110079287123,0.0540255352881528
416.25,-3.57,1.96718289392795,7.75711064361645,0.00181306100006843,0.0258778755154824,0.0753762089009747
416.75,-3.15,1.42443474472094,7.75569546820324,0.000880809181825768,0.0259521068662791,0.0986273871030703
417.25,-3.36,2.56827883664345,7.75429163045781,0.00302014329613581,0.0260333677791658,0.117535535346874
417.75,-2.94,1.67286788147133,7.75286969907928,0.00114932823713214,0.0261223052533025,0.140903208583848
418.25,-3.15,1.7742510411556,7.75146475811497,0.00126556909680306,0.0262179785399568,0.161298391054106
418.75,-2.73,1.95394635117668,7.75008857220445,0.00153013859460378,0.0263202472263054,0.181531705725991
419.25,-2.94,1.96962236077674,7.74875641308412,0.00155448807005639,0.0264288998506213,0.196916351807672
419.75,-2.52,1.50246103888276,7.7474968530005,0.000887168264687111,0.0265437629340405,0.214163682457249
420.25,-2.73,1.31252848883581,7.74635438171253,0.000684503339388099,0.026664114365519,0.228269765574702
420.75,-2.31,1.84591237948298,7.74535817525711,0.00141069900644196,0.0267892397829961,0.248313617022901
